is_high_season,day_period,minor_delay,minutes_diff
False,evening,False,1434
False,evening,False,1426
False,evening,False,0
False,evening,False,1430
False,evening,False,1435
False,evening,False,1435
False,evening,False,1430
False,evening,True,3
False,evening,False,1437
False,evening,False,1437
False,evening,False,1430
False,evening,False,1432
False,evening,False,1433
False,evening,False,1437
False,evening,True,2
False,evening,False,1438
False,evening,False,1439
False,evening,False,16
False,evening,False,16
False,evening,False,1437
False,evening,False,36
False,evening,False,16
False,evening,False,0
False,evening,False,1435
False,evening,True,12
False,evening,False,0
False,evening,False,1426
False,evening,True,1
False,evening,False,21
False,evening,False,1438
False,evening,False,1439
False,evening,False,0
False,evening,False,1433
False,evening,False,1434
False,evening,False,1439
False,evening,False,1436
False,evening,True,1
False,evening,False,0
False,evening,True,6
False,evening,False,1439
False,evening,False,1426
False,evening,False,1433
False,evening,True,4
False,evening,True,3
False,evening,True,7
False,evening,False,1432
False,evening,True,4
False,evening,False,47
False,evening,False,19
False,evening,False,27
False,evening,False,1436
False,evening,True,4
False,evening,False,27
False,evening,False,1436
False,evening,True,8
False,evening,True,14
False,evening,True,11
False,evening,False,1433
False,evening,False,1437
False,evening,False,0
False,evening,False,0
False,evening,True,2
False,evening,False,1427
False,evening,False,1435
False,evening,False,1437
False,evening,False,1431
False,evening,False,1432
False,evening,True,3
False,evening,False,33
False,evening,False,1439
False,evening,True,5
False,evening,False,25
False,evening,False,1433
False,evening,True,2
False,evening,False,1431
False,evening,False,1435
False,evening,False,1434
False,evening,False,1435
False,evening,False,1438
False,evening,False,1434
False,evening,False,1432
False,evening,False,20
False,evening,False,26
False,evening,False,18
False,evening,False,1435
False,evening,False,1432
False,evening,False,1431
False,evening,False,1435
False,evening,True,6
False,evening,False,1433
False,evening,True,9
False,evening,False,1434
False,evening,False,1433
False,evening,False,1434
False,evening,False,1436
False,evening,False,1437
False,evening,False,1437
False,evening,False,0
False,evening,False,1438
False,evening,False,0
False,evening,False,1433
False,evening,True,3
False,evening,False,1427
False,evening,False,1439
False,evening,False,1436
False,evening,False,1432
False,evening,False,1436
False,evening,False,1433
False,morning,True,6
False,morning,False,1437
False,morning,False,1426
False,morning,True,4
False,morning,True,4
False,morning,False,1434
False,morning,False,1426
False,morning,False,1428
False,morning,False,1429
False,morning,False,1432
False,morning,False,1430
False,morning,False,1430
False,morning,False,1429
False,morning,True,4
False,morning,False,1431
False,morning,False,1430
False,morning,False,1434
False,morning,False,1430
False,morning,False,1435
False,morning,False,1433
False,afternoon,False,35
False,afternoon,False,48
False,afternoon,False,24
False,afternoon,False,71
False,afternoon,False,66
False,afternoon,False,37
False,afternoon,False,24
False,afternoon,False,34
False,afternoon,False,57
False,afternoon,False,28
False,afternoon,False,21
False,afternoon,False,19
False,afternoon,True,13
False,afternoon,False,40
False,afternoon,False,63
False,afternoon,False,27
False,afternoon,False,20
False,afternoon,False,46
False,afternoon,True,11
False,afternoon,False,1434
False,afternoon,True,15
False,afternoon,False,1438
False,afternoon,False,1436
False,afternoon,False,26
False,afternoon,False,1438
False,afternoon,False,30
False,afternoon,True,8
False,afternoon,False,39
False,afternoon,False,1436
False,afternoon,True,7
False,afternoon,False,34
False,afternoon,False,151
False,afternoon,False,1436
False,afternoon,False,0
False,afternoon,False,1431
False,afternoon,False,1436
False,afternoon,False,1431
False,afternoon,False,1437
False,afternoon,True,5
False,afternoon,False,1436
False,afternoon,True,3
False,afternoon,True,13
False,afternoon,True,12
False,afternoon,False,1439
False,afternoon,True,12
False,afternoon,False,1439
False,afternoon,False,28
False,afternoon,True,4
False,afternoon,True,2
False,afternoon,True,11
False,afternoon,False,1439
False,afternoon,False,16
False,afternoon,True,4
False,afternoon,False,1429
False,afternoon,False,1429
False,afternoon,True,7
False,afternoon,False,0
False,afternoon,True,10
False,afternoon,True,7
False,afternoon,True,2
False,afternoon,True,11
False,afternoon,False,1433
False,afternoon,True,7
False,afternoon,False,1431
False,afternoon,True,1
False,afternoon,False,0
False,afternoon,True,4
False,afternoon,False,1428
False,afternoon,True,1
False,afternoon,True,6
False,afternoon,True,4
False,afternoon,False,1436
False,afternoon,False,0
False,afternoon,False,1433
False,afternoon,False,1439
False,afternoon,True,12
False,afternoon,False,1436
False,afternoon,False,1435
False,morning,False,43
False,morning,True,5
False,morning,True,1
False,morning,False,1438
False,morning,True,1
False,morning,False,1439
False,morning,False,1429
False,morning,False,1436
False,morning,False,1432
False,morning,False,1431
False,morning,False,1428
False,morning,False,1434
False,morning,False,1434
False,morning,True,7
False,morning,False,1436
False,afternoon,False,0
False,afternoon,False,1432
False,afternoon,False,64
False,afternoon,True,13
False,afternoon,False,28
False,afternoon,False,23
False,afternoon,False,31
False,afternoon,True,15
False,afternoon,False,17
False,afternoon,False,78
False,afternoon,True,10
False,afternoon,True,10
False,afternoon,False,73
False,afternoon,False,21
False,afternoon,False,16
False,afternoon,False,25
False,afternoon,True,13
False,afternoon,False,30
False,morning,True,2
False,morning,True,2
False,morning,False,1430
False,morning,False,0
False,morning,True,9
False,morning,False,114
False,morning,True,8
False,morning,False,1438
False,morning,False,1432
False,morning,False,1431
False,morning,False,1435
False,morning,False,0
False,morning,False,1430
False,morning,False,1435
False,morning,False,1439
False,morning,False,1433
False,morning,False,31
False,morning,False,1439
False,morning,False,1435
False,morning,False,1429
False,morning,False,1426
False,morning,False,1433
False,morning,False,1428
False,morning,True,1
False,morning,True,6
False,morning,True,3
False,morning,False,1430
False,morning,False,1431
False,morning,False,1438
False,morning,False,1438
False,morning,True,11
False,evening,True,1
False,evening,False,1432
False,evening,False,1430
False,evening,False,1427
False,evening,False,1428
False,evening,False,1436
False,evening,False,1434
False,evening,False,1430
False,evening,False,1439
False,evening,False,1433
False,evening,False,43
False,evening,False,1427
False,evening,True,13
False,evening,False,1438
False,evening,False,1438
False,evening,False,1435
False,evening,False,1429
False,evening,True,14
False,evening,False,1436
False,evening,False,1433
False,evening,False,1432
False,evening,False,0
False,evening,False,1429
False,evening,False,17
False,evening,False,1433
False,evening,False,1429
False,evening,False,152
False,evening,True,2
False,evening,False,1429
False,evening,False,0
False,evening,True,14
False,evening,False,1431
False,evening,True,4
False,afternoon,True,8
False,afternoon,True,3
False,afternoon,True,2
False,afternoon,True,2
False,afternoon,False,27
False,afternoon,True,8
False,afternoon,False,1434
False,afternoon,False,1433
False,afternoon,True,2
False,afternoon,True,10
False,afternoon,False,1434
False,afternoon,False,1438
False,afternoon,False,1430
False,afternoon,False,1428
False,afternoon,True,3
False,afternoon,False,1436
False,afternoon,False,1428
False,afternoon,True,1
False,afternoon,False,1437
False,afternoon,False,1434
False,afternoon,False,1431
False,afternoon,False,1438
False,afternoon,False,1432
False,afternoon,True,1
False,afternoon,True,5
False,afternoon,False,0
False,afternoon,True,1
False,afternoon,False,1438
False,afternoon,False,1437
False,afternoon,True,9
False,afternoon,True,6
False,evening,False,1430
False,evening,False,1428
False,evening,True,5
False,evening,False,43
False,evening,False,1431
False,evening,False,1431
False,evening,False,1431
False,evening,False,17
False,evening,False,0
False,evening,False,20
False,evening,False,1436
False,evening,True,10
False,evening,False,1427
False,evening,False,1435
False,evening,False,43
False,evening,False,1433
False,evening,False,1428
False,evening,True,14
False,evening,False,1429
False,evening,False,23
False,evening,True,12
False,evening,False,1436
False,evening,False,1439
False,evening,True,3
False,afternoon,False,18
False,afternoon,True,5
False,afternoon,False,32
False,afternoon,False,18
False,afternoon,True,8
False,afternoon,False,37
False,afternoon,True,1
False,afternoon,True,2
False,afternoon,False,0
False,afternoon,False,1437
False,afternoon,True,7
False,afternoon,False,1436
False,afternoon,True,13
False,afternoon,False,1436
False,afternoon,False,1437
False,afternoon,False,31
False,afternoon,True,14
False,afternoon,True,14
False,afternoon,False,18
False,afternoon,False,0
False,afternoon,False,24
False,afternoon,True,5
False,afternoon,True,8
False,afternoon,False,42
False,afternoon,True,8
False,afternoon,False,40
False,afternoon,False,66
False,afternoon,False,17
False,afternoon,False,19
False,afternoon,False,17
False,afternoon,False,16
False,afternoon,True,10
False,afternoon,True,5
False,afternoon,True,2
False,afternoon,False,30
False,afternoon,False,18
False,afternoon,True,8
False,afternoon,True,3
False,afternoon,False,27
False,afternoon,True,13
False,afternoon,False,1436
False,afternoon,True,4
False,morning,True,11
False,morning,True,6
False,morning,True,9
False,morning,True,3
False,morning,True,15
False,morning,False,1439
False,morning,False,1439
False,morning,True,8
False,morning,False,138
False,morning,True,8
False,morning,False,1437
False,morning,False,1430
False,morning,False,1436
False,morning,True,12
False,evening,True,13
False,evening,False,17
False,evening,True,7
False,evening,False,27
False,evening,True,10
False,evening,True,5
False,evening,False,17
False,evening,True,2
False,evening,False,1438
False,evening,True,15
False,evening,True,3
False,evening,True,6
False,evening,True,3
False,evening,True,4
False,evening,False,1438
False,evening,False,1437
False,evening,False,0
False,evening,True,12
False,evening,False,26
False,evening,True,9
False,evening,False,21
False,evening,True,12
False,evening,True,9
False,evening,True,1
False,evening,False,1432
False,evening,True,8
False,evening,True,4
False,evening,True,9
False,evening,False,1439
False,evening,True,13
False,evening,True,10
False,evening,False,0
False,afternoon,True,5
False,evening,False,17
False,afternoon,True,4
False,afternoon,True,4
False,evening,True,9
False,afternoon,True,1
False,evening,True,2
False,afternoon,False,96
False,evening,True,1
False,afternoon,True,10
False,afternoon,False,58
False,evening,False,20
False,afternoon,False,25
False,afternoon,False,47
False,morning,True,12
False,morning,True,5
False,morning,False,1439
False,morning,False,1439
False,morning,False,1438
False,morning,False,1437
False,morning,False,19
False,morning,True,7
False,morning,True,8
False,morning,True,6
False,morning,False,44
False,morning,True,11
False,morning,True,12
False,morning,False,32
False,morning,False,0
False,afternoon,False,57
False,afternoon,True,3
False,afternoon,False,1437
False,afternoon,False,1437
False,afternoon,False,1432
False,afternoon,True,11
False,afternoon,True,14
False,afternoon,True,6
False,afternoon,False,1438
False,afternoon,True,12
False,afternoon,True,1
False,afternoon,False,0
False,afternoon,False,1439
False,afternoon,True,5
False,afternoon,False,0
False,afternoon,False,1439
False,afternoon,False,55
False,afternoon,True,6
False,afternoon,True,2
False,afternoon,True,4
False,afternoon,True,2
False,afternoon,False,0
False,afternoon,False,121
False,afternoon,True,3
False,afternoon,False,1439
False,afternoon,True,6
False,afternoon,False,1436
False,afternoon,False,51
False,afternoon,True,1
False,afternoon,False,131
False,afternoon,True,14
False,afternoon,True,4
False,afternoon,False,1437
False,evening,False,30
False,evening,True,3
False,morning,True,7
False,morning,True,7
False,morning,True,6
False,morning,True,15
False,morning,True,5
False,morning,False,26
False,morning,True,2
False,morning,False,1439
False,morning,True,2
False,morning,False,1436
False,morning,True,2
False,morning,False,0
False,morning,False,1438
False,morning,True,5
False,morning,True,9
False,morning,True,13
False,morning,True,4
False,morning,True,3
False,morning,True,4
False,morning,False,16
False,morning,False,18
False,morning,False,17
False,morning,False,0
False,morning,False,1436
False,morning,True,10
False,morning,False,18
False,morning,False,41
False,morning,False,1439
False,morning,True,7
False,morning,True,6
False,morning,True,8
False,afternoon,True,3
False,afternoon,False,25
False,afternoon,True,8
False,afternoon,False,62
False,afternoon,False,23
False,afternoon,True,7
False,afternoon,True,5
False,afternoon,False,17
False,afternoon,False,1438
False,afternoon,True,14
False,afternoon,True,11
False,afternoon,True,11
False,afternoon,True,10
False,afternoon,True,3
False,afternoon,True,12
False,afternoon,False,1439
False,afternoon,False,26
False,afternoon,False,17
False,afternoon,True,15
False,afternoon,True,1
False,afternoon,True,15
False,afternoon,False,31
False,afternoon,False,16
False,afternoon,False,58
False,afternoon,False,1439
False,afternoon,True,11
False,afternoon,True,1
False,afternoon,False,16
False,afternoon,False,25
False,afternoon,True,7
False,afternoon,True,15
False,afternoon,True,5
False,afternoon,False,17
False,morning,False,1439
False,morning,False,0
False,morning,False,1437
False,morning,False,1434
False,morning,False,1433
False,morning,False,1433
False,morning,True,1
False,morning,False,1434
False,morning,True,8
False,morning,False,1433
False,morning,True,7
False,morning,True,5
False,morning,True,4
False,morning,False,1439
False,morning,True,3
False,morning,False,0
False,morning,True,3
False,morning,True,2
False,morning,True,6
False,morning,True,7
False,morning,True,4
False,morning,False,0
False,morning,False,1436
False,morning,True,2
False,morning,False,1439
False,morning,True,6
False,morning,False,1439
False,morning,False,1437
False,morning,True,8
False,morning,False,1438
False,afternoon,True,4
False,morning,True,5
False,morning,False,1437
False,morning,True,13
False,morning,True,14
False,morning,False,28
False,morning,True,12
False,morning,False,1438
False,morning,True,1
False,morning,False,1439
False,morning,True,7
False,morning,False,1437
False,morning,True,7
False,morning,True,15
False,morning,False,1439
False,morning,True,5
False,morning,True,2
False,morning,True,13
False,morning,True,4
False,morning,False,31
False,morning,True,14
False,morning,True,8
False,morning,True,2
False,morning,False,1438
False,morning,True,8
False,morning,True,6
False,morning,False,25
False,morning,True,3
False,morning,True,4
False,morning,True,5
False,morning,False,1437
False,morning,False,1439
False,afternoon,True,5
False,afternoon,True,1
False,afternoon,False,22
False,afternoon,True,13
False,afternoon,True,12
False,afternoon,True,4
False,afternoon,False,1438
False,afternoon,False,158
False,afternoon,False,18
False,afternoon,False,1439
False,afternoon,True,3
False,afternoon,True,2
False,afternoon,True,12
False,afternoon,True,7
False,afternoon,True,2
False,afternoon,True,6
False,afternoon,True,9
False,afternoon,True,2
False,afternoon,True,1
False,afternoon,False,1438
False,morning,True,7
False,morning,False,1438
False,morning,False,52
False,morning,False,25
False,morning,False,29
False,morning,False,26
False,morning,True,15
False,morning,True,9
False,morning,True,3
False,morning,True,14
False,morning,True,3
False,morning,True,8
False,morning,False,1439
False,morning,True,6
False,morning,True,8
False,morning,True,1
False,morning,False,19
False,morning,True,14
False,morning,False,1439
False,morning,False,21
False,morning,True,8
False,morning,True,8
False,morning,True,9
False,morning,True,9
False,morning,True,6
False,morning,False,17
False,morning,True,8
False,morning,False,1436
False,morning,False,1439
False,morning,False,1439
False,morning,True,15
False,evening,True,5
False,evening,True,15
False,morning,False,1438
False,morning,False,0
False,morning,False,1439
False,morning,True,13
False,morning,False,1438
False,morning,False,1436
False,morning,True,11
False,morning,False,1438
False,morning,True,1
False,morning,True,7
False,morning,True,15
False,morning,True,1
False,morning,True,1
False,afternoon,True,7
False,afternoon,False,1439
False,afternoon,False,30
False,afternoon,False,24
False,afternoon,False,0
False,afternoon,False,0
False,afternoon,True,10
False,afternoon,True,2
False,afternoon,False,0
False,afternoon,True,12
False,afternoon,True,8
False,afternoon,True,4
False,afternoon,True,11
False,afternoon,False,1439
False,afternoon,True,4
False,afternoon,False,1437
False,afternoon,False,1438
False,afternoon,False,0
False,afternoon,True,11
False,afternoon,False,24
False,afternoon,True,4
False,afternoon,False,17
False,afternoon,False,1439
False,afternoon,False,0
False,afternoon,True,4
False,afternoon,False,0
False,afternoon,True,3
False,afternoon,False,0
False,afternoon,False,1437
False,afternoon,False,1435
False,afternoon,True,8
False,morning,False,28
False,morning,False,25
False,morning,False,24
False,morning,False,1437
False,morning,True,5
False,morning,True,1
False,morning,False,31
False,morning,False,1436
False,morning,True,5
False,morning,False,1437
False,morning,True,12
False,morning,True,2
False,morning,False,19
False,morning,True,15
False,morning,True,9
False,morning,False,1438
False,morning,False,0
False,afternoon,False,20
False,morning,False,1439
False,morning,False,1438
False,morning,False,1437
False,morning,False,1438
False,morning,True,6
False,morning,False,1438
False,afternoon,False,23
False,evening,True,12
False,evening,False,25
False,evening,False,17
False,evening,False,134
False,evening,False,60
False,evening,False,34
False,evening,False,1437
False,evening,False,1437
False,evening,False,1437
False,evening,False,23
False,evening,False,26
False,evening,False,41
False,evening,False,24
False,evening,True,7
False,afternoon,True,5
False,evening,False,0
False,evening,True,12
False,evening,True,10
False,evening,False,1435
False,evening,True,2
False,evening,False,1430
False,afternoon,True,7
False,evening,False,27
False,evening,False,1435
False,evening,False,35
False,evening,False,28
False,evening,False,1437
False,afternoon,False,1439
False,evening,False,0
False,evening,True,7
False,evening,False,57
False,evening,False,46
False,evening,False,1439
False,morning,False,1439
False,morning,False,1435
False,morning,False,23
False,morning,True,6
False,morning,True,14
False,afternoon,True,11
False,morning,False,19
False,morning,False,1439
False,morning,True,3
False,morning,True,2
False,afternoon,False,1438
False,afternoon,False,23
False,afternoon,True,2
False,afternoon,False,117
False,afternoon,False,41
False,afternoon,True,1
False,afternoon,False,1433
False,afternoon,False,98
False,afternoon,False,34
False,afternoon,False,0
False,afternoon,False,41
False,afternoon,True,12
False,afternoon,False,0
False,afternoon,False,1437
False,afternoon,False,1438
False,afternoon,True,3
False,afternoon,False,1436
False,afternoon,False,1437
False,afternoon,True,6
False,afternoon,False,37
False,afternoon,True,12
False,afternoon,False,22
False,afternoon,False,20
False,afternoon,False,0
False,afternoon,False,0
False,afternoon,False,1435
False,afternoon,False,1438
False,morning,False,21
False,afternoon,True,3
False,morning,True,2
False,morning,True,6
False,morning,True,10
False,afternoon,False,39
False,morning,False,0
False,morning,True,1
False,morning,False,1438
False,afternoon,True,6
False,morning,True,7
False,morning,False,0
False,morning,True,6
False,afternoon,False,1437
False,morning,True,4
False,morning,True,2
False,morning,False,0
False,afternoon,False,1438
False,morning,True,2
False,morning,False,0
False,morning,False,20
False,morning,True,2
False,morning,True,6
False,morning,False,18
False,morning,True,5
False,morning,True,4
False,morning,False,23
False,morning,True,7
False,morning,False,1438
False,morning,False,25
False,morning,True,1
False,morning,True,1
False,morning,True,2
False,morning,False,1439
False,morning,True,3
False,morning,True,4
False,morning,True,15
False,morning,True,6
False,morning,False,0
False,morning,False,21
False,morning,True,6
False,morning,True,1
False,morning,True,9
False,morning,True,15
False,morning,False,1439
False,morning,False,1438
False,morning,False,1436
False,morning,True,3
False,afternoon,True,10
False,morning,False,22
False,morning,True,3
False,afternoon,True,14
False,morning,False,1438
False,afternoon,False,1439
False,morning,True,4
False,morning,False,1439
False,afternoon,True,9
False,morning,False,29
False,afternoon,False,1436
False,morning,True,1
False,afternoon,True,6
False,afternoon,False,1437
False,afternoon,True,9
False,morning,False,1439
False,morning,False,60
False,morning,True,1
False,afternoon,False,100
False,afternoon,False,20
False,afternoon,True,14
False,afternoon,False,31
False,afternoon,False,27
False,afternoon,False,1435
False,afternoon,True,11
False,afternoon,False,67
False,afternoon,False,27
False,afternoon,False,29
False,afternoon,False,30
False,afternoon,True,1
False,afternoon,True,9
False,afternoon,False,0
False,afternoon,True,2
False,afternoon,False,16
False,afternoon,True,3
False,afternoon,True,8
False,afternoon,False,17
False,afternoon,True,5
False,afternoon,False,39
False,afternoon,False,22
False,afternoon,False,1439
False,afternoon,True,15
False,afternoon,True,10
False,afternoon,False,1437
False,morning,False,1436
False,morning,True,1
False,morning,False,30
False,morning,True,7
False,morning,True,15
False,morning,True,12
False,morning,False,0
False,morning,True,4
False,morning,True,4
False,morning,True,13
False,morning,False,18
False,morning,True,12
False,morning,False,1439
False,morning,False,1436
False,morning,False,1437
False,morning,True,9
False,morning,False,1434
False,morning,True,9
False,morning,True,2
False,morning,False,0
False,morning,False,1436
False,morning,False,1439
False,morning,False,1439
False,morning,False,16
False,morning,False,64
False,morning,False,1439
False,morning,False,1437
False,morning,False,19
False,morning,False,1438
False,morning,True,4
False,morning,False,49
False,morning,False,1438
False,morning,True,2
False,morning,True,10
False,morning,False,1437
False,morning,True,1
False,morning,True,5
False,afternoon,True,13
False,morning,True,15
False,morning,False,24
False,afternoon,True,4
False,afternoon,True,1
False,morning,True,7
False,morning,False,1437
False,afternoon,False,1432
False,morning,True,8
False,morning,True,2
False,afternoon,True,4
False,morning,True,5
False,morning,False,37
False,afternoon,True,5
False,afternoon,True,1
False,afternoon,False,1437
False,afternoon,False,1438
False,afternoon,False,1439
False,evening,True,8
False,evening,False,21
False,evening,True,14
False,evening,False,24
False,evening,False,97
False,evening,True,13
False,evening,False,0
False,evening,False,20
False,evening,True,11
False,evening,True,9
False,evening,False,0
False,evening,False,25
False,evening,True,5
False,evening,False,1434
False,evening,False,1431
False,evening,False,1435
False,evening,False,0
False,evening,True,4
False,evening,True,3
False,evening,False,1438
False,evening,False,1437
False,evening,True,15
False,evening,True,15
False,evening,False,1436
False,evening,False,1435
False,evening,False,1437
False,evening,True,4
False,evening,False,17
False,evening,False,1438
False,evening,True,13
False,afternoon,False,0
False,afternoon,True,7
False,afternoon,False,18
False,afternoon,True,8
False,afternoon,True,3
False,afternoon,True,2
False,afternoon,True,15
False,afternoon,False,1437
False,afternoon,False,1439
False,morning,True,3
False,morning,True,11
False,morning,False,56
False,morning,False,97
False,morning,False,25
False,morning,True,15
False,morning,False,1437
False,morning,False,97
False,morning,False,28
False,morning,True,2
False,morning,False,21
False,morning,False,27
False,morning,False,1439
False,morning,True,10
False,morning,False,1439
False,morning,False,1439
False,morning,False,1438
False,morning,True,8
False,morning,False,0
False,morning,True,2
False,morning,True,6
False,morning,True,15
False,morning,True,1
False,morning,True,11
False,morning,False,1435
False,morning,False,1435
False,morning,False,1435
False,afternoon,True,11
False,afternoon,False,60
False,afternoon,False,1433
False,afternoon,False,43
False,afternoon,True,13
False,afternoon,False,0
False,afternoon,False,50
False,afternoon,True,3
False,afternoon,False,1436
False,afternoon,True,1
False,afternoon,False,35
False,evening,True,3
False,afternoon,False,19
False,afternoon,False,16
False,afternoon,True,12
False,afternoon,False,32
False,afternoon,False,106
False,afternoon,False,31
False,afternoon,True,14
False,afternoon,False,0
False,afternoon,False,17
False,evening,False,1439
False,afternoon,True,9
False,afternoon,False,16
False,afternoon,False,30
False,afternoon,True,7
False,afternoon,False,17
False,afternoon,True,5
False,afternoon,True,7
False,afternoon,False,0
False,afternoon,False,1437
False,morning,True,12
False,morning,False,0
False,morning,False,69
False,morning,True,6
False,morning,True,1
False,morning,True,12
False,morning,False,0
False,morning,True,3
False,morning,True,2
False,morning,True,1
False,morning,False,1439
False,morning,True,9
False,morning,False,1433
False,morning,True,5
False,morning,True,4
False,morning,False,1439
False,morning,False,1439
False,morning,True,10
False,morning,False,1437
False,morning,False,1439
False,morning,False,1438
False,morning,True,3
False,morning,False,35
False,morning,True,1
False,morning,False,1436
False,morning,False,1435
False,morning,True,14
False,afternoon,False,0
False,afternoon,True,2
False,afternoon,True,5
False,afternoon,True,4
False,evening,True,1
False,afternoon,True,1
False,evening,False,1439
False,afternoon,True,9
False,evening,False,0
False,afternoon,False,1438
False,evening,False,1437
False,afternoon,True,13
False,evening,False,1436
False,evening,False,27
False,evening,True,10
False,evening,False,29
False,afternoon,True,2
False,evening,False,55
False,afternoon,True,3
False,evening,True,3
False,evening,False,25
False,afternoon,False,0
False,evening,False,24
False,afternoon,True,4
False,evening,True,14
False,evening,True,1
False,afternoon,False,19
False,evening,True,7
False,afternoon,True,7
False,evening,True,14
False,evening,False,1435
False,afternoon,False,0
False,evening,False,1434
False,morning,False,1438
False,morning,False,0
False,morning,False,1438
False,morning,False,1437
False,morning,True,1
False,morning,False,0
False,morning,True,2
False,morning,False,0
False,morning,True,14
False,morning,True,4
False,morning,False,1435
False,morning,False,1435
False,morning,True,5
False,morning,False,1438
False,morning,True,1
False,morning,True,15
False,morning,False,1431
False,morning,False,1435
False,morning,True,3
False,morning,False,39
False,morning,True,5
False,morning,True,3
False,morning,False,50
False,morning,False,1436
False,morning,False,1436
False,morning,True,6
False,morning,True,2
False,morning,True,9
False,morning,False,0
False,morning,False,1439
False,morning,False,1428
False,morning,False,1428
False,morning,False,1438
False,morning,False,1434
False,morning,True,2
False,afternoon,False,21
False,morning,False,1439
False,morning,True,5
False,morning,True,1
False,morning,True,3
False,afternoon,False,29
False,morning,False,1437
False,morning,True,12
False,morning,False,1438
False,afternoon,False,26
False,morning,True,6
False,morning,False,32
False,morning,False,1439
False,morning,True,9
False,afternoon,True,4
False,morning,True,9
False,morning,True,11
False,morning,True,2
False,morning,False,1436
False,afternoon,False,1436
False,morning,False,0
False,morning,True,3
False,afternoon,False,1431
False,afternoon,True,7
False,afternoon,False,1435
False,morning,True,3
False,afternoon,False,1433
False,afternoon,False,0
False,morning,False,1437
False,afternoon,False,98
False,afternoon,False,1437
False,morning,False,1433
False,afternoon,False,25
False,afternoon,True,5
False,afternoon,False,23
False,afternoon,False,1438
False,afternoon,False,20
False,afternoon,True,4
False,afternoon,False,0
False,afternoon,False,1437
False,afternoon,True,2
False,afternoon,False,1438
False,afternoon,True,3
False,afternoon,False,1437
False,afternoon,True,1
False,afternoon,False,1430
False,afternoon,True,15
False,afternoon,True,3
False,afternoon,True,3
False,afternoon,False,1436
False,afternoon,False,1438
False,afternoon,True,11
False,afternoon,True,15
False,afternoon,False,1438
False,afternoon,False,1432
False,afternoon,False,1434
False,afternoon,False,1436
False,afternoon,True,14
False,afternoon,True,3
False,afternoon,True,7
False,afternoon,False,28
False,afternoon,True,5
False,afternoon,False,39
False,afternoon,False,1439
False,afternoon,False,1434
False,afternoon,True,4
False,afternoon,False,1437
False,afternoon,False,1439
False,afternoon,False,1435
False,afternoon,True,7
False,afternoon,True,3
False,afternoon,True,14
False,afternoon,True,3
False,afternoon,False,16
False,afternoon,True,13
False,afternoon,False,1434
False,afternoon,False,1436
False,afternoon,False,1437
False,afternoon,False,17
False,afternoon,True,4
False,afternoon,False,17
False,afternoon,False,1438
False,afternoon,False,1435
False,afternoon,False,1437
False,afternoon,False,0
False,afternoon,True,5
False,afternoon,False,0
False,afternoon,True,6
False,afternoon,False,0
False,afternoon,True,2
False,afternoon,False,1436
False,afternoon,False,68
False,afternoon,True,12
False,afternoon,False,1438
False,afternoon,False,1439
False,afternoon,False,1437
False,afternoon,True,7
False,afternoon,True,1
False,afternoon,True,8
False,evening,False,33
False,afternoon,False,40
False,evening,False,1439
False,afternoon,False,68
False,evening,False,1435
False,afternoon,False,21
False,evening,False,1430
False,afternoon,True,9
False,evening,False,0
False,morning,False,1439
False,morning,False,1439
False,morning,False,1435
False,morning,False,1437
False,morning,False,1439
False,morning,False,1438
False,morning,True,11
False,morning,False,21
False,morning,False,32
False,morning,False,20
False,morning,True,5
False,morning,True,4
False,morning,False,17
False,morning,False,1439
False,morning,True,6
False,morning,True,10
False,morning,False,0
False,morning,False,1437
False,morning,False,1439
False,morning,False,30
False,morning,False,1438
False,morning,True,10
False,morning,False,38
False,morning,True,9
False,morning,True,15
False,morning,False,1439
False,morning,False,19
False,morning,False,0
False,morning,True,7
False,morning,True,10
False,morning,False,1434
False,morning,False,1438
False,morning,False,1435
False,morning,True,3
False,morning,False,0
False,morning,True,12
False,morning,False,17
False,morning,True,9
False,morning,False,1436
False,morning,False,0
False,afternoon,False,1436
False,morning,True,12
False,morning,False,1439
False,morning,True,5
False,morning,False,1437
False,morning,True,1
False,morning,False,1437
False,morning,True,7
False,morning,True,6
False,morning,False,1435
False,morning,False,0
False,morning,True,13
False,morning,False,1437
False,morning,False,44
False,morning,False,1437
False,morning,False,1438
False,morning,False,102
False,morning,False,29
False,morning,True,6
False,morning,False,19
False,morning,False,18
False,morning,False,1436
False,morning,False,55
False,morning,True,2
False,morning,False,1435
False,morning,False,1436
False,morning,True,15
False,evening,False,20
False,afternoon,False,55
False,afternoon,False,1436
False,afternoon,True,14
False,afternoon,False,35
False,afternoon,False,0
False,afternoon,True,12
False,afternoon,True,2
False,afternoon,True,12
False,afternoon,True,3
False,afternoon,False,57
False,afternoon,False,1434
False,afternoon,True,11
False,afternoon,True,14
False,afternoon,False,1438
False,afternoon,False,24
False,afternoon,False,1436
False,afternoon,True,1
False,afternoon,False,1438
False,afternoon,False,16
False,afternoon,True,1
False,afternoon,False,20
False,afternoon,True,15
False,afternoon,False,1435
False,afternoon,False,1439
False,afternoon,True,5
False,afternoon,False,1439
False,afternoon,True,7
False,afternoon,False,1435
False,afternoon,False,16
False,afternoon,False,1436
False,afternoon,False,23
False,afternoon,False,1435
False,afternoon,False,1433
False,afternoon,True,2
False,afternoon,False,22
False,afternoon,False,1437
